century,th.domain,targ.word,oth.words
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,3
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,7
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,7
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,9
16,hybrid,church,9
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,12
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,6
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,8
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,non-church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,non-church,1
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,6
16,hybrid,church,6
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,7
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,non-church,2
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,non-church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,6
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,non-church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,7
16,hybrid,church,7
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,7
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,non-church,2
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,5
16,hybrid,church,6
16,hybrid,church,6
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,6
16,hybrid,church,6
16,hybrid,church,2
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,5
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,8
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,non-church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,5
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,non-church,3
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,10
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,non-church,2
16,hybrid,non-church,0
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,non-church,0
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,5
16,hybrid,church,4
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,6
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,5
16,hybrid,church,7
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,1
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,2
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,3
16,hybrid,church,5
16,hybrid,church,4
16,hybrid,church,3
16,hybrid,church,3
16,hybrid,church,16
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,1
16,hybrid,church,2
16,hybrid,church,1
16,hybrid,church,7
16,hybrid,church,4
16,hybrid,church,2
16,hybrid,church,3
